"","decimallongitude","decimallatitude","date_year","scientificname","coordinateuncertaintyinmeters","bathymetry","sst","sss"
"4775",52.478,24.125,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4776",52.494,24.117,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4777",52.493,24.108,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4778",52.438,24.157,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4779",52.45,24.117,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4780",52.473,24.11,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4781",52.48,24.107,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4782",52.487,24.114,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4783",52.486,24.111,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4784",52.476,24.118,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4785",52.463,24.132,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4786",52.527,24.116,2016,"Chelonia mydas",111.32,-7,27.83,38.15
"4787",52.495,24.127,2016,"Chelonia mydas",111.32,5,27.79,38.08
"4788",52.501,24.155,2016,"Chelonia mydas",111.32,6,27.83,38.15
"4789",52.507,24.159,2016,"Chelonia mydas",111.32,5,27.83,38.15
"4790",52.459,24.133,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4791",52.481,24.116,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4792",52.483,24.112,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4793",52.478,24.113,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4794",52.487,24.104,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4795",52.491,24.104,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4796",52.477,24.117,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4797",52.477,24.11,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4798",52.481,24.118,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4799",52.476,24.121,2016,"Chelonia mydas",111.32,2,27.79,38.08
"4800",52.515,24.12,2016,"Chelonia mydas",111.32,2,27.83,38.15
"4801",59.821,22.66,2016,"Chelonia mydas",111.32,1663,27.06,36.69
"4802",59.861,22.347,2016,"Chelonia mydas",111.32,212,26.48,36.59
"4803",59.853,22.265,2016,"Chelonia mydas",111.32,35,26.53,36.51
"4804",59.883,22.288,2016,"Chelonia mydas",111.32,47,26.53,36.51
"4805",59.85,22.296,2016,"Chelonia mydas",111.32,110,26.53,36.51
"4806",59.825,22.334,2016,"Chelonia mydas",111.32,11,26.62,36.56
"4807",59.823,22.329,2016,"Chelonia mydas",111.32,-12,26.55,36.53
"4808",59.819,22.392,2016,"Chelonia mydas",111.32,-26,26.62,36.56
"4809",59.83,22.317,2016,"Chelonia mydas",111.32,12,26.55,36.53
"4810",59.824,22.327,2016,"Chelonia mydas",111.32,-12,26.55,36.53
"4811",59.83,22.511,2016,"Chelonia mydas",111.32,27,26.95,36.64
"4812",59.845,22.432,2016,"Chelonia mydas",111.32,14,26.66,36.6
"4813",59.843,22.407,2016,"Chelonia mydas",111.32,191,26.48,36.59
"4814",59.839,22.476,2016,"Chelonia mydas",111.32,28,26.66,36.6
"4815",59.824,22.48,2016,"Chelonia mydas",111.32,-7,NA,NA
"4816",59.827,22.533,2016,"Chelonia mydas",111.32,66,26.95,36.64
"4817",59.8,22.516,2016,"Chelonia mydas",111.32,7,26.95,36.64
"4818",59.822,22.506,2016,"Chelonia mydas",111.32,17,26.95,36.64
"4819",59.817,22.504,2016,"Chelonia mydas",111.32,17,26.95,36.64
"4820",59.807,22.512,2016,"Chelonia mydas",111.32,7,26.95,36.64
"4821",59.838,22.432,2016,"Chelonia mydas",111.32,-10,26.66,36.6
"4822",59.839,22.324,2016,"Chelonia mydas",111.32,24,26.53,36.51
