"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
11958975,91.7,-1.2,"Marine Research Foundation","Chelonia mydas","981","2005-05-28","2005-05-28",2,1,1,,,,"3009:111:217","POLYGON((91.7 -1.1,91.8 -1.1,91.8 -1.2,91.7 -1.2,91.7 -1.1))"
47487845,91.9,-47.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-14","2020-04-14",1,1,1,,,,"3409:361:498","POLYGON((91.8 -46.9,91.9 -46.9,91.9 -47,91.8 -47,91.8 -46.9))"
47487839,91.8,-46.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-13","2020-04-14",4,1,1,,,,"3409:361:488","POLYGON((91.8 -46.8,91.9 -46.8,91.9 -46.9,91.8 -46.9,91.8 -46.8))"
47487714,91.9,-44.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-24","2020-05-24",4,1,1,,,,"3409:141:208","POLYGON((91.8 -44,91.9 -44,91.9 -44.1,91.8 -44.1,91.8 -44))"
47487679,91.8,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-25","2020-05-25",1,1,1,,,,"3409:131:478","POLYGON((91.8 -43.7,91.9 -43.7,91.9 -43.8,91.8 -43.8,91.8 -43.7))"
47487676,91.9,-43.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-22","2020-05-22",1,1,1,,,,"3409:131:468","POLYGON((91.8 -43.6,91.9 -43.6,91.9 -43.7,91.8 -43.7,91.8 -43.6))"
47487649,91.9,-42.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-25","2020-08-25",2,1,1,,,,"3409:121:208","POLYGON((91.8 -42,91.9 -42,91.9 -42.1,91.8 -42.1,91.8 -42))"
11959015,91.9,-3.7,"Marine Research Foundation","Chelonia mydas","981","2005-06-14","2005-06-14",1,1,1,,,,"3009:131:468","POLYGON((91.8 -3.6,91.9 -3.6,91.9 -3.7,91.8 -3.7,91.8 -3.6))"
11958978,91.9,-1.2,"Marine Research Foundation","Chelonia mydas","981","2005-05-26","2005-05-26",1,1,1,,,,"3009:111:228","POLYGON((91.8 -1.2,91.9 -1.2,91.9 -1.3,91.8 -1.3,91.8 -1.2))"
47488007,92.0,-53.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-13","2018-12-13",1,1,1,,,,"3509:131:239","POLYGON((91.9 -53.3,92 -53.3,92 -53.4,91.9 -53.4,91.9 -53.3))"
47487840,92.0,-46.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-14","2020-04-14",1,1,1,,,,"3409:361:489","POLYGON((91.9 -46.8,92 -46.8,92 -46.9,91.9 -46.9,91.9 -46.8))"
47487832,91.9,-46.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-12","2020-04-12",1,1,1,,,,"3409:361:479","POLYGON((91.9 -46.7,92 -46.7,92 -46.8,91.9 -46.8,91.9 -46.7))"
47487830,92.0,-46.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-12","2020-04-12",1,1,1,,,,"3409:361:469","POLYGON((91.9 -46.6,92 -46.6,92 -46.7,91.9 -46.7,91.9 -46.6))"
47487716,91.9,-44.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-24","2020-05-24",1,1,1,,,,"3409:141:219","POLYGON((91.9 -44.1,92 -44.1,92 -44.2,91.9 -44.2,91.9 -44.1))"
47487715,92.0,-44.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-24","2020-05-24",2,1,1,,,,"3409:141:209","POLYGON((91.9 -44,92 -44,92 -44.1,91.9 -44.1,91.9 -44))"
47487683,92.0,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-25","2020-05-25",1,1,1,,,,"3409:131:499","POLYGON((91.9 -43.9,92 -43.9,92 -44,91.9 -44,91.9 -43.9))"
47487682,92.0,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-17","2020-05-25",2,1,1,,,,"3409:131:489","POLYGON((91.9 -43.8,92 -43.8,92 -43.9,91.9 -43.9,91.9 -43.8))"
47487680,92.0,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-25","2020-05-25",2,1,1,,,,"3409:131:479","POLYGON((91.9 -43.7,92 -43.7,92 -43.8,91.9 -43.8,91.9 -43.7))"
47487678,92.0,-43.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-22","2020-05-26",2,1,1,,,,"3409:131:469","POLYGON((91.9 -43.6,92 -43.6,92 -43.7,91.9 -43.7,91.9 -43.6))"
11958979,91.9,-1.3,"Marine Research Foundation","Chelonia mydas","981","2005-05-25","2005-05-25",1,1,1,,,,"3009:111:229","POLYGON((91.9 -1.2,92 -1.2,92 -1.3,91.9 -1.3,91.9 -1.2))"
49448892,92.0,21.5,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2008-01-01","2008-01-01",2,5,1,,,,"1209:111:249","POLYGON((91.9 21.4,91.9 21.5,92 21.5,92 21.4,91.9 21.4))"
47488008,92.0,-53.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-13","2018-12-13",1,1,1,,,,"3509:132:130","POLYGON((92 -53.3,92.1 -53.3,92.1 -53.4,92 -53.4,92 -53.3))"
47487849,92.1,-46.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-13","2020-04-13",1,1,1,,,,"3409:362:380","POLYGON((92 -46.8,92.1 -46.8,92.1 -46.9,92 -46.9,92 -46.8))"
47487848,92.1,-46.6,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-12","2020-04-12",1,1,1,,,,"3409:362:360","POLYGON((92 -46.6,92.1 -46.6,92.1 -46.7,92 -46.7,92 -46.6))"
47487717,92.0,-44.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-24","2020-05-24",1,1,1,,,,"3409:142:100","POLYGON((92 -44,92.1 -44,92.1 -44.1,92 -44.1,92 -44))"
47487690,92.1,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-17","2020-05-25",2,1,1,,,,"3409:132:380","POLYGON((92 -43.8,92.1 -43.8,92.1 -43.9,92 -43.9,92 -43.8))"
47487687,92.1,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-23","2020-05-25",2,1,1,,,,"3409:132:370","POLYGON((92 -43.7,92.1 -43.7,92.1 -43.8,92 -43.8,92 -43.7))"
47487685,92.1,-43.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-22","2020-05-26",4,1,1,,,,"3409:132:360","POLYGON((92 -43.6,92.1 -43.6,92.1 -43.7,92 -43.7,92 -43.6))"
47487653,92.1,-42.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-24","2020-08-24",1,1,1,,,,"3409:122:120","POLYGON((92 -42.2,92.1 -42.2,92.1 -42.3,92 -42.3,92 -42.2))"
47487650,92.1,-42.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-25","2020-08-25",1,1,1,,,,"3409:122:100","POLYGON((92 -42,92.1 -42,92.1 -42.1,92 -42.1,92 -42))"
11959020,92.0,-3.7,"Marine Research Foundation","Chelonia mydas","981","2005-06-15","2005-06-15",1,1,1,,,,"3009:132:360","POLYGON((92 -3.6,92.1 -3.6,92.1 -3.7,92 -3.7,92 -3.6))"
11958985,92.1,-1.5,"Marine Research Foundation","Chelonia mydas","981","2005-05-29","2005-05-29",1,1,1,,,,"3009:112:140","POLYGON((92 -1.4,92.1 -1.4,92.1 -1.5,92 -1.5,92 -1.4))"
47487851,92.1,-46.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-13","2020-04-14",3,1,1,,,,"3409:362:381","POLYGON((92.1 -46.8,92.2 -46.8,92.2 -46.9,92.1 -46.9,92.1 -46.8))"
47487847,92.1,-46.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-12","2020-04-12",3,1,1,,,,"3409:362:351","POLYGON((92.1 -46.5,92.2 -46.5,92.2 -46.6,92.1 -46.6,92.1 -46.5))"
47487846,92.1,-46.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-11","2020-04-11",1,1,1,,,,"3409:362:131","POLYGON((92.1 -46.3,92.2 -46.3,92.2 -46.4,92.1 -46.4,92.1 -46.3))"
47487779,92.2,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-25","2020-04-25",2,1,1,,,,"3409:352:131","POLYGON((92.1 -45.3,92.2 -45.3,92.2 -45.4,92.1 -45.4,92.1 -45.3))"
47487718,92.1,-44.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-23","2020-05-23",1,1,1,,,,"3409:142:101","POLYGON((92.1 -44,92.2 -44,92.2 -44.1,92.1 -44.1,92.1 -44))"
47487693,92.2,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-16","2020-05-23",4,1,1,,,,"3409:132:391","POLYGON((92.1 -43.9,92.2 -43.9,92.2 -44,92.1 -44,92.1 -43.9))"
47487652,92.2,-42.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-24","2020-08-24",2,1,1,,,,"3409:122:111","POLYGON((92.1 -42.1,92.2 -42.1,92.2 -42.2,92.1 -42.2,92.1 -42.1))"
47487651,92.2,-42.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-25","2020-08-25",1,1,1,,,,"3409:122:101","POLYGON((92.1 -42,92.2 -42,92.2 -42.1,92.1 -42.1,92.1 -42))"
11959023,92.2,-3.9,"Marine Research Foundation","Chelonia mydas","981","2005-06-14","2005-06-14",1,1,1,,,,"3009:132:391","POLYGON((92.1 -3.9,92.2 -3.9,92.2 -4,92.1 -4,92.1 -3.9))"
49448896,92.2,21.1,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1984-01-01","1984-01-01",1,1,1,,,,"1209:112:101","POLYGON((92.1 21,92.1 21.1,92.2 21.1,92.2 21,92.1 21))"
47487694,92.3,-44.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-16","2020-05-16",5,1,1,,,,"3409:132:392","POLYGON((92.2 -43.9,92.3 -43.9,92.3 -44,92.2 -44,92.2 -43.9))"
47487691,92.2,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-23","2020-05-23",1,1,1,,,,"3409:132:382","POLYGON((92.2 -43.8,92.3 -43.8,92.3 -43.9,92.2 -43.9,92.2 -43.8))"
11959024,92.2,-3.9,"Marine Research Foundation","Chelonia mydas","981","2005-06-15","2005-06-15",1,1,1,,,,"3009:132:392","POLYGON((92.2 -3.9,92.3 -3.9,92.3 -4,92.2 -4,92.2 -3.9))"
11959021,92.2,-3.7,"Marine Research Foundation","Chelonia mydas","981","2005-06-15","2005-06-15",1,1,1,,,,"3009:132:362","POLYGON((92.2 -3.6,92.3 -3.6,92.3 -3.7,92.2 -3.7,92.2 -3.6))"
11959017,92.2,-3.5,"Marine Research Foundation","Chelonia mydas","981","2005-06-15","2005-06-15",1,1,1,,,,"3009:132:142","POLYGON((92.2 -3.4,92.3 -3.4,92.3 -3.5,92.2 -3.5,92.2 -3.4))"
49448890,92.3,20.9,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1987-01-01","1987-01-01",1,1,1,,,,"1209:102:392","POLYGON((92.2 20.9,92.2 21,92.3 21,92.3 20.9,92.2 20.9))"
49448899,92.3,21.1,"The State of the World's Sea Turtles Team","Chelonia mydas","545","1985-01-01","1989-01-01",2,4,1,,,,"1209:112:102","POLYGON((92.2 21,92.2 21.1,92.3 21.1,92.3 21,92.2 21))"
47487777,92.4,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-25","2020-04-25",1,1,1,,,,"3409:352:123","POLYGON((92.3 -45.2,92.4 -45.2,92.4 -45.3,92.3 -45.3,92.3 -45.2))"
47487695,92.3,-43.9,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-16","2020-05-16",1,1,1,,,,"3409:132:393","POLYGON((92.3 -43.9,92.4 -43.9,92.4 -44,92.3 -44,92.3 -43.9))"
11958960,92.3,-0.8,"Marine Research Foundation","Chelonia mydas","981","2005-05-27","2005-05-27",1,1,1,,,,"3009:102:373","POLYGON((92.3 -0.7,92.4 -0.7,92.4 -0.8,92.3 -0.8,92.3 -0.7))"
49448887,92.3,20.6,"The State of the World's Sea Turtles Team","Chelonia mydas","545","2008-01-01","2008-01-01",1,3,1,,,,"1209:102:363","POLYGON((92.3 20.6,92.3 20.7,92.4 20.7,92.4 20.6,92.3 20.6))"
47488009,92.5,-53.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-13","2018-12-13",2,1,1,,,,"3509:132:144","POLYGON((92.4 -53.4,92.5 -53.4,92.5 -53.5,92.4 -53.5,92.4 -53.4))"
47487778,92.4,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-25","2020-04-25",1,1,1,,,,"3409:352:124","POLYGON((92.4 -45.2,92.5 -45.2,92.5 -45.3,92.4 -45.3,92.4 -45.2))"
47487719,92.5,-44.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-16","2020-05-16",3,1,1,,,,"3409:142:104","POLYGON((92.4 -44,92.5 -44,92.5 -44.1,92.4 -44.1,92.4 -44))"
47487688,92.5,-43.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-27","2020-05-27",3,1,1,,,,"3409:132:374","POLYGON((92.4 -43.7,92.5 -43.7,92.5 -43.8,92.4 -43.8,92.4 -43.7))"
47487657,92.5,-42.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-22","2020-08-23",4,1,1,,,,"3409:122:134","POLYGON((92.4 -42.3,92.5 -42.3,92.5 -42.4,92.4 -42.4,92.4 -42.3))"
47487655,92.4,-42.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-23","2020-08-24",2,1,1,,,,"3409:122:124","POLYGON((92.4 -42.2,92.5 -42.2,92.5 -42.3,92.4 -42.3,92.4 -42.2))"
11959022,92.5,-3.6,"Marine Research Foundation","Chelonia mydas","981","2005-06-16","2005-06-16",1,1,1,,,,"3009:132:364","POLYGON((92.4 -3.6,92.5 -3.6,92.5 -3.7,92.4 -3.7,92.4 -3.6))"
47488011,92.6,-53.4,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-12","2018-12-12",1,1,1,,,,"3509:132:245","POLYGON((92.5 -53.4,92.6 -53.4,92.6 -53.5,92.5 -53.5,92.5 -53.4))"
47487781,92.6,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-25","2020-04-25",2,1,1,,,,"3409:352:225","POLYGON((92.5 -45.2,92.6 -45.2,92.6 -45.3,92.5 -45.3,92.5 -45.2))"
11959018,92.6,-3.5,"Marine Research Foundation","Chelonia mydas","981","2005-06-15","2005-06-15",1,1,1,,,,"3009:132:245","POLYGON((92.5 -3.4,92.6 -3.4,92.6 -3.5,92.5 -3.5,92.5 -3.4))"
47488012,92.6,-53.4,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-12","2018-12-12",1,1,1,,,,"3509:132:246","POLYGON((92.6 -53.4,92.7 -53.4,92.7 -53.5,92.6 -53.5,92.6 -53.4))"
47488010,92.7,-53.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2018-12-12","2018-12-12",1,1,1,,,,"3509:132:237","POLYGON((92.7 -53.3,92.8 -53.3,92.8 -53.4,92.7 -53.4,92.7 -53.3))"
47487697,92.8,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-28","2020-05-28",1,1,1,,,,"3409:132:487","POLYGON((92.7 -43.8,92.8 -43.8,92.8 -43.9,92.7 -43.9,92.7 -43.8))"
47487782,92.9,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-26","2020-04-26",4,1,1,,,,"3409:352:228","POLYGON((92.8 -45.2,92.9 -45.2,92.9 -45.3,92.8 -45.3,92.8 -45.2))"
47487698,92.9,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-28","2020-05-28",2,1,1,,,,"3409:132:488","POLYGON((92.8 -43.8,92.9 -43.8,92.9 -43.9,92.8 -43.9,92.8 -43.8))"
11959025,92.9,-3.5,"Marine Research Foundation","Chelonia mydas","981","2005-06-16","2005-06-16",2,1,1,,,,"3009:132:458","POLYGON((92.8 -3.5,92.9 -3.5,92.9 -3.6,92.8 -3.6,92.8 -3.5))"
47487783,92.9,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-26","2020-04-26",1,1,1,,,,"3409:352:229","POLYGON((92.9 -45.2,93 -45.2,93 -45.3,92.9 -45.3,92.9 -45.2))"
47487780,93.0,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-26","2020-04-26",1,1,1,,,,"3409:352:219","POLYGON((92.9 -45.1,93 -45.1,93 -45.2,92.9 -45.2,92.9 -45.1))"
47487720,93.0,-44.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-15","2020-05-15",2,1,1,,,,"3409:142:229","POLYGON((92.9 -44.2,93 -44.2,93 -44.3,92.9 -44.3,92.9 -44.2))"
47487696,93.0,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-28","2020-05-28",1,1,1,,,,"3409:132:479","POLYGON((92.9 -43.7,93 -43.7,93 -43.8,92.9 -43.8,92.9 -43.7))"
47487658,92.9,-42.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-20","2020-08-20",1,1,1,,,,"3409:122:249","POLYGON((92.9 -42.4,93 -42.4,93 -42.5,92.9 -42.5,92.9 -42.4))"
11959019,92.9,-3.4,"Marine Research Foundation","Chelonia mydas","981","2005-06-16","2005-06-16",1,1,1,,,,"3009:132:249","POLYGON((92.9 -3.4,93 -3.4,93 -3.5,92.9 -3.5,92.9 -3.4))"
39989655,93.0,12.0,"Dimitri Brosens, Datafable","Chelonia mydas","103152427","2013-04-21","2013-04-21",1,,1,,,,"1109:122:209","POLYGON((92.9 12,92.9 12.1,93 12.1,93 12,92.9 12))"
47487784,93.0,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-26","2020-04-26",1,1,1,,,,"3409:353:110","POLYGON((93 -45.1,93.1 -45.1,93.1 -45.2,93 -45.2,93 -45.1))"
47487721,93.1,-44.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-15","2020-05-15",2,1,1,,,,"3409:143:120","POLYGON((93 -44.2,93.1 -44.2,93.1 -44.3,93 -44.3,93 -44.2))"
47487707,93.0,-43.8,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-28","2020-05-28",1,1,1,,,,"3409:133:370","POLYGON((93 -43.7,93.1 -43.7,93.1 -43.8,93 -43.8,93 -43.7))"
47487785,93.2,-45.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-26","2020-04-26",1,1,1,,,,"3409:353:111","POLYGON((93.1 -45.1,93.2 -45.1,93.2 -45.2,93.1 -45.2,93.1 -45.1))"
47487723,93.1,-44.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-15","2020-05-15",2,1,1,,,,"3409:143:131","POLYGON((93.1 -44.3,93.2 -44.3,93.2 -44.4,93.1 -44.4,93.1 -44.3))"
47487704,93.2,-43.6,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-29","2020-05-29",1,1,1,,,,"3409:133:351","POLYGON((93.1 -43.5,93.2 -43.5,93.2 -43.6,93.1 -43.6,93.1 -43.5))"
47487786,93.2,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-27","2020-04-27",1,1,1,,,,"3409:353:112","POLYGON((93.2 -45.1,93.3 -45.1,93.3 -45.2,93.2 -45.2,93.2 -45.1))"
47487724,93.2,-44.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-15","2020-05-15",1,1,1,,,,"3409:143:132","POLYGON((93.2 -44.3,93.3 -44.3,93.3 -44.4,93.2 -44.4,93.2 -44.3))"
47487705,93.3,-43.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-29","2020-05-29",3,1,1,,,,"3409:133:352","POLYGON((93.2 -43.5,93.3 -43.5,93.3 -43.6,93.2 -43.6,93.2 -43.5))"
47487700,93.3,-43.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-29","2020-05-29",2,1,1,,,,"3409:133:142","POLYGON((93.2 -43.4,93.3 -43.4,93.3 -43.5,93.2 -43.5,93.2 -43.4))"
47487788,93.3,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-27","2020-04-27",1,1,1,,,,"3409:353:123","POLYGON((93.3 -45.2,93.4 -45.2,93.4 -45.3,93.3 -45.3,93.3 -45.2))"
47487706,93.4,-43.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-29","2020-05-29",1,1,1,,,,"3409:133:353","POLYGON((93.3 -43.5,93.4 -43.5,93.4 -43.6,93.3 -43.6,93.3 -43.5))"
47487659,93.4,-42.7,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-08-19","2020-08-19",1,1,1,,,,"3409:123:363","POLYGON((93.3 -42.6,93.4 -42.6,93.4 -42.7,93.3 -42.7,93.3 -42.6))"
47487790,93.5,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-28","2020-04-29",2,1,1,,,,"3409:353:124","POLYGON((93.4 -45.2,93.5 -45.2,93.5 -45.3,93.4 -45.3,93.4 -45.2))"
47487787,93.5,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-29","2020-04-29",1,1,1,,,,"3409:353:114","POLYGON((93.4 -45.1,93.5 -45.1,93.5 -45.2,93.4 -45.2,93.4 -45.1))"
47487725,93.4,-44.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-14","2020-05-14",1,1,1,,,,"3409:143:144","POLYGON((93.4 -44.4,93.5 -44.4,93.5 -44.5,93.4 -44.5,93.4 -44.4))"
47487722,93.5,-44.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-14","2020-05-14",1,1,1,,,,"3409:143:124","POLYGON((93.4 -44.2,93.5 -44.2,93.5 -44.3,93.4 -44.3,93.4 -44.2))"
47487699,93.5,-43.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-30","2020-05-30",5,1,1,,,,"3409:133:134","POLYGON((93.4 -43.3,93.5 -43.3,93.5 -43.4,93.4 -43.4,93.4 -43.3))"
47487798,93.6,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-01","2020-05-01",2,1,1,,,,"3409:353:235","POLYGON((93.5 -45.3,93.6 -45.3,93.6 -45.4,93.5 -45.4,93.5 -45.3))"
47487796,93.6,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-28","2020-05-01",11,1,1,,,,"3409:353:225","POLYGON((93.5 -45.2,93.6 -45.2,93.6 -45.3,93.5 -45.3,93.5 -45.2))"
47487792,93.6,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-02","2020-05-02",1,1,1,,,,"3409:353:215","POLYGON((93.5 -45.1,93.6 -45.1,93.6 -45.2,93.5 -45.2,93.5 -45.1))"
47487727,93.6,-44.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-14","2020-05-14",1,1,1,,,,"3409:143:235","POLYGON((93.5 -44.3,93.6 -44.3,93.6 -44.4,93.5 -44.4,93.5 -44.3))"
47487726,93.6,-44.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-14","2020-05-14",2,1,1,,,,"3409:143:225","POLYGON((93.5 -44.2,93.6 -44.2,93.6 -44.3,93.5 -44.3,93.5 -44.2))"
47487703,93.5,-43.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-31","2020-05-31",1,1,1,,,,"3409:133:235","POLYGON((93.5 -43.3,93.6 -43.3,93.6 -43.4,93.5 -43.4,93.5 -43.3))"
11959029,93.6,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-18","2005-06-18",1,1,1,,,,"3009:133:225","POLYGON((93.5 -3.2,93.6 -3.2,93.6 -3.3,93.5 -3.3,93.5 -3.2))"
11959026,93.5,-3.1,"Marine Research Foundation","Chelonia mydas","981","2005-06-18","2005-06-18",1,1,1,,,,"3009:133:205","POLYGON((93.5 -3,93.6 -3,93.6 -3.1,93.5 -3.1,93.5 -3))"
47487799,93.7,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-01","2020-05-01",2,1,1,,,,"3409:353:236","POLYGON((93.6 -45.3,93.7 -45.3,93.7 -45.4,93.6 -45.4,93.6 -45.3))"
47487793,93.7,-45.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-30","2020-04-30",2,1,1,,,,"3409:353:216","POLYGON((93.6 -45.1,93.7 -45.1,93.7 -45.2,93.6 -45.2,93.6 -45.1))"
11958997,93.6,-3.0,"Marine Research Foundation","Chelonia mydas","981","2005-06-18","2005-06-18",1,1,1,,,,"3009:123:496","POLYGON((93.6 -2.9,93.7 -2.9,93.7 -3,93.6 -3,93.6 -2.9))"
47487797,93.7,-45.3,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-04-29","2020-04-29",1,1,1,,,,"3409:353:227","POLYGON((93.7 -45.2,93.8 -45.2,93.8 -45.3,93.7 -45.3,93.7 -45.2))"
47487729,93.8,-44.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",1,1,1,,,,"3409:143:457","POLYGON((93.7 -44.5,93.8 -44.5,93.8 -44.6,93.7 -44.6,93.7 -44.5))"
47487701,93.8,-43.2,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-31","2020-05-31",2,1,1,,,,"3409:133:217","POLYGON((93.7 -43.1,93.8 -43.1,93.8 -43.2,93.7 -43.2,93.7 -43.1))"
11959027,93.7,-3.1,"Marine Research Foundation","Chelonia mydas","981","2005-06-19","2005-06-19",1,1,1,,,,"3009:133:217","POLYGON((93.7 -3.1,93.8 -3.1,93.8 -3.2,93.7 -3.2,93.7 -3.1))"
47487791,93.8,-45.0,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-03","2020-05-03",1,1,1,,,,"3409:353:208","POLYGON((93.8 -45,93.9 -45,93.9 -45.1,93.8 -45.1,93.8 -45))"
47487730,93.8,-44.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",1,1,1,,,,"3409:143:458","POLYGON((93.8 -44.5,93.9 -44.5,93.9 -44.6,93.8 -44.6,93.8 -44.5))"
47487728,93.9,-44.5,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-13","2020-05-13",2,1,1,,,,"3409:143:248","POLYGON((93.8 -44.4,93.9 -44.4,93.9 -44.5,93.8 -44.5,93.8 -44.4))"
47487702,93.8,-43.1,"Bureau of Marine Resources, Palau","Chelonia mydas","381","2020-05-31","2020-05-31",1,1,1,,,,"3409:133:218","POLYGON((93.8 -43.1,93.9 -43.1,93.9 -43.2,93.8 -43.2,93.8 -43.1))"
11959028,93.8,-3.2,"Marine Research Foundation","Chelonia mydas","981","2005-06-19","2005-06-19",1,1,1,,,,"3009:133:218","POLYGON((93.8 -3.1,93.9 -3.1,93.9 -3.2,93.8 -3.2,93.8 -3.1))"
